2,da3baa7b-e399-4d83-bc48-2350b5b1224c,2024,4.0
3,SirwebberKey,278,4.5
3,SirwebberKey,854,1.5
5,JollyGoodFCAS,641,4.5
2,da3baa7b-e399-4d83-bc48-2350b5b1224c,1597,3.5
5,JollyGoodFCAS,5503,2.5
2,da3baa7b-e399-4d83-bc48-2350b5b1224c,640,3.5
3,SirwebberKey,9802,3.5
5,JollyGoodFCAS,274,4.0
5,JollyGoodFCAS,807,4.0
2,da3baa7b-e399-4d83-bc48-2350b5b1224c,581,4.0
3,SirwebberKey,329,4.0
2,da3baa7b-e399-4d83-bc48-2350b5b1224c,607,3.0
2,da3baa7b-e399-4d83-bc48-2350b5b1224c,1422,3.5
5,JollyGoodFCAS,786,2.5
2,da3baa7b-e399-4d83-bc48-2350b5b1224c,671,4.0
5,JollyGoodFCAS,36658,3.0
5,JollyGoodFCAS,272,3.0
3,SirwebberKey,453,3.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,38,4.5
5,JollyGoodFCAS,9331,2.0
3,SirwebberKey,63,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,585,5.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,9802,4.0
5,JollyGoodFCAS,194,3.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,597,3.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,2501,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,4327,1.0
3,SirwebberKey,857,4.0
3,SirwebberKey,807,3.5
5,JollyGoodFCAS,857,3.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,77,5.0
5,JollyGoodFCAS,788,2.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,752,3.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,122,2.0
3,SirwebberKey,745,4.0
5,JollyGoodFCAS,1572,1.5
3,SirwebberKey,98,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,601,4.0
3,SirwebberKey,77,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,807,5.0
5,JollyGoodFCAS,1900,3.0
5,JollyGoodFCAS,155,3.0
3,SirwebberKey,272,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,272,4.0
5,JollyGoodFCAS,329,2.5
5,JollyGoodFCAS,607,2.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,105,4.5
5,JollyGoodFCAS,2502,2.5
5,JollyGoodFCAS,1637,3.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,121,2.0
5,JollyGoodFCAS,105,3.5
3,SirwebberKey,1892,4.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,557,3.5
3,SirwebberKey,597,2.0
3,SirwebberKey,640,3.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,8467,5.0
3,SirwebberKey,550,4.0
5,JollyGoodFCAS,9806,3.5
3,SirwebberKey,602,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,603,4.0
5,JollyGoodFCAS,10020,2.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,85,4.5
5,JollyGoodFCAS,1597,1.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,180,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,788,3.0
5,JollyGoodFCAS,8587,2.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,672,4.5
5,JollyGoodFCAS,36657,2.0
5,JollyGoodFCAS,141,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,664,4.0
5,JollyGoodFCAS,238,5.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,8587,5.0
5,JollyGoodFCAS,24,4.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,243,5.0
5,JollyGoodFCAS,9741,2.0
5,JollyGoodFCAS,550,4.0
5,JollyGoodFCAS,393,4.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,9806,5.0
5,JollyGoodFCAS,581,1.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,453,4.5
5,JollyGoodFCAS,146,1.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,141,5.0
5,JollyGoodFCAS,4327,1.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,187,3.5
5,JollyGoodFCAS,597,2.0
5,JollyGoodFCAS,122,3.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,155,5.0
5,JollyGoodFCAS,3049,1.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,629,4.0
5,JollyGoodFCAS,664,0.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,36658,3.5
5,JollyGoodFCAS,602,1.0
5,JollyGoodFCAS,568,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,24,4.0
5,JollyGoodFCAS,745,3.5
5,JollyGoodFCAS,862,3.0
5,JollyGoodFCAS,604,1.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,671,4.5
5,JollyGoodFCAS,2024,0.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,120,2.0
5,JollyGoodFCAS,1892,1.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,2502,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,278,4.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,14,5.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,862,5.0
5,JollyGoodFCAS,268,1.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,329,5.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,607,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,161,4.0
5,JollyGoodFCAS,414,0.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,550,5.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,1422,5.0
5,JollyGoodFCAS,812,2.5
5,JollyGoodFCAS,114,3.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,1637,4.0
5,JollyGoodFCAS,63,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,786,5.0
5,JollyGoodFCAS,77,4.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,275,4.5
5,JollyGoodFCAS,8358,2.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,36657,4.0
5,JollyGoodFCAS,808,3.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,146,4.5
5,JollyGoodFCAS,854,2.0
5,JollyGoodFCAS,680,5.0
5,JollyGoodFCAS,671,3.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,602,3.0
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,641,5.0
5,JollyGoodFCAS,453,4.5
4,b6f8eeb0-38c1-4eee-b5c3-204e839bd183,153,4.0
5,JollyGoodFCAS,752,3.0
5,JollyGoodFCAS,1894,1.0
5,JollyGoodFCAS,197,2.0
5,JollyGoodFCAS,38,4.0
5,JollyGoodFCAS,14,4.0
5,JollyGoodFCAS,558,2.5
5,JollyGoodFCAS,36955,2.0
5,JollyGoodFCAS,601,1.5
5,JollyGoodFCAS,672,2.0
5,JollyGoodFCAS,98,2.5
5,JollyGoodFCAS,280,2.0
5,JollyGoodFCAS,809,1.0
5,JollyGoodFCAS,424,2.0
5,JollyGoodFCAS,9802,2.0
5,JollyGoodFCAS,134,3.0
5,JollyGoodFCAS,13,4.0
5,JollyGoodFCAS,7443,1.5
5,JollyGoodFCAS,153,4.0
5,JollyGoodFCAS,278,4.0
5,JollyGoodFCAS,120,3.5
5,JollyGoodFCAS,954,2.0
5,JollyGoodFCAS,1891,4.0
5,JollyGoodFCAS,11,4.0
5,JollyGoodFCAS,629,4.0
5,JollyGoodFCAS,180,2.0
5,JollyGoodFCAS,161,2.0
5,JollyGoodFCAS,121,4.0
5,JollyGoodFCAS,1422,3.0
5,JollyGoodFCAS,275,4.0
5,JollyGoodFCAS,557,2.0
5,JollyGoodFCAS,603,3.0
5,JollyGoodFCAS,640,1.5
5,JollyGoodFCAS,2501,3.0
5,JollyGoodFCAS,187,2.5
5,JollyGoodFCAS,85,3.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,121,3.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,12,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,4327,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,862,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,85,3.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,585,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,672,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,2502,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,8358,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,11,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,808,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,120,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,752,3.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,393,3.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,161,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,809,2.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,602,2.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,107,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,329,4.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,607,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,146,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,9806,4.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,453,3.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,597,2.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,9741,2.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,7443,5.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,424,3.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,13,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,788,2.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,180,3.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,604,2.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,272,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,153,5.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,854,3.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,187,3.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,550,4.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,568,4.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,8587,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,141,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,122,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,14,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,280,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,557,2.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,77,3.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,629,3.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,603,4.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,745,4.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,1891,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,1894,2.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,424,4.5
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,1892,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,105,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,36657,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,9806,2.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,155,5.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,24,4.0
6,4cbdf7b1-ef85-452b-91d2-8836c1632e50,38,3.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,12,2.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,601,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,329,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,954,3.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,672,4.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,22,3.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,557,2.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,1891,3.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,7443,2.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,597,3.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,238,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,1894,3.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,745,3.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,155,3.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,585,3.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,10020,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,809,2.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,558,2.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,603,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,120,3.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,268,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,36658,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,121,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,11,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,414,2.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,854,3.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,8587,3.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,604,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,2024,3.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,1892,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,122,4.0
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,105,3.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,272,2.5
7,4cbed23d-b1d5-480d-8f99-79da44e9eb63,812,3.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,24,4.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,393,4.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,10020,5.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,146,4.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,22,3.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,161,3.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,197,5.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,597,4.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,36657,4.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,36658,4.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,98,5.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,155,4.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,3049,3.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,550,4.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,1894,3.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,680,4.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,120,4.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,280,4.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,629,4.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,8587,5.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,607,4.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,558,3.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,854,3.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,812,5.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,105,5.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,640,3.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,8467,2.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,9806,4.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,604,4.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,603,4.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,121,4.5
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,4327,4.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,85,5.0
8,c7e94b25-aaeb-4ddb-9834-248d3abf1921,122,4.5
9,tod's memorable key,38,4.0
9,tod's memorable key,581,4.0
9,tod's memorable key,807,3.5
9,tod's memorable key,557,4.0
9,tod's memorable key,808,4.0
9,tod's memorable key,10020,4.0
9,tod's memorable key,8358,3.5
9,tod's memorable key,98,3.5
9,tod's memorable key,954,3.5
9,tod's memorable key,85,5.0
9,tod's memorable key,36657,5.0
9,tod's memorable key,63,4.0
9,tod's memorable key,280,5.0
9,tod's memorable key,854,5.0
9,tod's memorable key,153,3.5
9,tod's memorable key,122,5.0
9,tod's memorable key,414,3.5
9,tod's memorable key,274,3.5
9,tod's memorable key,558,3.5
9,tod's memorable key,24,3.5
9,tod's memorable key,146,4.0
9,tod's memorable key,2501,4.0
9,tod's memorable key,453,4.0
9,tod's memorable key,180,5.0
9,tod's memorable key,1891,5.0
9,tod's memorable key,22,4.0
9,tod's memorable key,197,4.0
9,tod's memorable key,9806,5.0
9,tod's memorable key,161,4.0
11,79dcf755-db27-4db7-8e78-e34864e211e3,77,3.5
9,tod's memorable key,8467,5.0
11,79dcf755-db27-4db7-8e78-e34864e211e3,568,4.5
9,tod's memorable key,672,5.0
11,79dcf755-db27-4db7-8e78-e34864e211e3,8467,4.0
9,tod's memorable key,812,5.0
9,tod's memorable key,134,5.0
9,tod's memorable key,745,5.0
11,79dcf755-db27-4db7-8e78-e34864e211e3,453,4.0
9,tod's memorable key,671,5.0
9,tod's memorable key,155,3.5
11,79dcf755-db27-4db7-8e78-e34864e211e3,585,5.0
9,tod's memorable key,14,5.0
11,79dcf755-db27-4db7-8e78-e34864e211e3,4327,3.0
9,tod's memorable key,243,4.0
9,tod's memorable key,788,3.0
9,tod's memorable key,601,5.0
9,tod's memorable key,640,3.0
11,79dcf755-db27-4db7-8e78-e34864e211e3,155,5.0
9,tod's memorable key,585,3.5
9,tod's memorable key,1892,5.0
9,tod's memorable key,752,4.0
11,79dcf755-db27-4db7-8e78-e34864e211e3,105,4.0
11,79dcf755-db27-4db7-8e78-e34864e211e3,22,5.0
11,79dcf755-db27-4db7-8e78-e34864e211e3,640,5.0
9,tod's memorable key,9802,3.5
11,79dcf755-db27-4db7-8e78-e34864e211e3,114,4.0
